gx     gy    gz     ax    ay    az
64871  167  64585  6865  62325  11855
64892  174  64581  7653  62656  11935
64876  178  64581  9486  62832  12506
64881  157  64586  10726  62374  12879
64865  162  64585  10522  61559  12653
64873  168  64584  9568  61819  12681
64884  171  64571  9197  62292  12139
64863  163  64581  9479  62231  12196
64880  166  64587  9976  62974  11557
64882  174  64583  9796  63257  11102
64871  175  64585  9664  62778  10709
64882  172  64593  8999  61749  10109
64879  161  64578  9495  61713  10249
64869  170  64576  10906  62471  10126
64871  175  64576  11201  62990  8805
64871  162  64575  11118  62710  7541
64867  171  64581  10560  62096  8096
64866  169  64585  9894  62753  7084
64871  178  64578  10438  63173  6893
64889  166  64587  12105  63152  5777
64898  171  64568  13791  62559  4786
64877  171  64591  13511  62833  3964
64873  179  64598  12412  63154  3789
64867  177  64573  11975  63629  3586
64884  171  64586  12649  63242  2408
64877  183  64586  13324  63396  1274
64880  178  64583  13066  63616  225
64860  174  64574  12278  64383  65093
64882  161  64584  11325  64684  64265
64871  179  64579  10925  64761  62906
64883  168  64574  11169  64558  61422
64877  165  64585  11697  64369  60516
64879  171  64577  11947  64224  59136
64876  170  64586  12102  64507  58085
64884  157  64593  12695  64328  57648
64885  163  64575  12878  64110  56910
64868  174  64578  13390  63998  55718
64870  166  64578  13201  63890  54620
64886  178  64581  13432  63403  53331
64871  164  64579  13664  63296  53037
64863  198  64575  13352  63357  52720
64887  170  64593  12116  63806  52378
64877  185  64582  11037  64084  52434
64870  182  64573  10106  64006  52146
64874  179  64585  9454  64137  52083
64873  161  64579  9155  64104  52307
64885  172  64588  8867  64091  51826
64877  178  64585  8641  64213  51234
64877  170  64589  8449  64251  50178
64881  172  64578  8695  64268  49894
64873  177  64582  8934  64184  49145
64874  183  64579  9555  63950  48476
64870  182  64590  9753  63980  48391
64874  176  64583  9630  64230  48182
64871  173  64589  9356  64622  48332
64862  166  64581  9240  64627  49439
64879  170  64583  9162  63915  50703
64892  176  64585  9658  63147  51661
64887  160  64588  9920  63046  52070
64876  175  64585  10953  62847  52273
64884  167  64582  11636  62439  52538
64863  171  64576  11576  62291  53580
64879  175  64586  10843  62712  54480
64877  161  64586  10474  63077  54934
64871  166  64586  10595  63179  55963
64884  162  64588  11202  62974  57216
64873  158  64579  11553  62860  57784
64886  172  64590  11817  62968  59008
64861  159  64586  12192  62927  60060
64869  162  64578  12641  62351  61298
64874  166  64574  12898  61586  63135
64865  166  64575  11381  62243  64126
64877  180  64571  11553  62308  65081
64880  175  64576  12142  61991  21
64874  175  64574  13077  61537  628
64872  166  64565  14500  61496  828
64888  159  64574  14710  62924  1433
64875  179  64573  14152  63327  2289
64887  171  64572  12724  63298  3582
64824  247  64564  12096  62746  3910
64872  178  64576  11829  62442  3989
64869  170  64585  11242  62606  5072
64884  186  64597  12165  62708  6452
64889  174  64592  12559  62825  6177
64885  172  64583  11686  62580  5607
64861  170  64583  9707  63172  6707
64881  182  64585  9079  64401  8700
64871  169  64584  11170  64043  10059
64876  170  64587  12291  64136  8992
64857  171  64579  10989  63925  7825
64879  165  64589  9663  64407  8553
64872  176  64574  9018  64608  10900
64882  169  64576  10015  63633  11323
64884  181  64581  9427  63137  9583
64876  175  64584  8026  64173  9936
64886  169  64590  6930  64820  10904
64876  169  64579  6969  63601  12870
64879  168  64580  9520  61983  14211
64889  172  64584  8790  61955  12402
64876  164  64573  6485  63945  12353
64870  172  64589  6696  64773  13466
64872  187  64585  8048  63506  14993
64878  170  64583  7352  63555  14627
64875  177  64579  7268  63872  19316
64874  174  64584  9443  63182  26102
64879  156  64586  8341  61708  24014
64880  165  64573  2800  63140  19929
64892  170  64581  63144  64170  17948
64890  169  64585  61783  63833  16774
64875  156  64592  62196  63986  16498
64864  172  64567  300  63737  15340
64879  171  64573  3110  63320  15406
64863  186  64586  3261  62847  15678
64870  174  64588  65287  63061  17090
64874  182  64589  61822  63505  17989
64868  176  64576  60909  63681  17733
64867  188  64575  60290  65045  15819
64876  173  64574  59805  64816  15274
64863  180  64579  59999  142  16257
64862  171  64583  59460  494  15798
64878  176  64582  59152  530  15454
64873  181  64592  59435  756  15695
64883  185  64590  59359  796  16608
64893  167  64584  58881  581  17585
64872  165  64585  57998  129  20572
64870  159  64587  58247  65082  26113
64881  179  64578  60739  64702  23815
64865  165  64584  65164  63676  19027
64883  172  64579  5737  62904  14982
64871  170  64592  9706  64342  12041
64879  163  64586  8937  956  11201
64868  168  64576  8698  695  13944
64880  178  64585  7461  64274  18526
64872  170  64576  5664  62492  16523
64875  168  64575  6789  63423  13410
64871  159  64584  9932  64282  13638
64875  170  64583  10723  64536  13526
64893  175  64591  11103  64085  11680
64863  165  64591  10869  63725  10687
64878  159  64569  8889  64247  11751
64885  177  64580  7230  64300  13239
64861  168  64585  6810  63905  12686
64887  171  64585  8089  63568  12845
64867  171  64597  8690  63452  12127
64878  186  64593  8906  62961  12782
64884  167  64583  9498  62390  12808
64872  175  64589  9717  63266  12316
64871  180  64598  8702  63440  11361
64875  174  64580  8737  62840  11615
64868  169  64577  9805  62575  11745
64882  181  64592  11036  62780  11610
64873  164  64588  11391  63191  9884
64883  166  64580  10723  63180  10012
64885  172  64585  10055  63575  9785
64872  170  64589  10179  64016  9516
64886  176  64579  10721  64006  8820
64871  165  64586  10509  63720  6864
64888  166  64580  10687  63841  6476
64876  176  64582  11093  63958  5983
64870  157  64585  11650  64190  5137
64868  166  64579  11422  64336  3914
64881  178  64600  11073  64555  2705
64873  178  64592  11012  65281  1551
64883  172  64570  11689  65324  65450
64872  171  64581  12924  64851  64521
64896  181  64586  13610  64225  63662
64888  178  64577  13084  63732  62972
64879  183  64576  11786  64110  62364
64893  169  64584  11462  64717  61399
64879  172  64591  11819  64827  59506
64877  165  64585  12827  64362  58615
64859  174  64583  12417  63806  58393
64895  167  64571  11994  63778  57095
64867  161  64578  11343  64374  56175
64863  166  64587  11818  64326  54958
64868  166  64586  12183  63818  53874
64885  172  64586  11956  63268  53000
64861  170  64583  11455  63488  52709
64865  160  64584  11626  63295  51881
64880  158  64578  11864  63805  50936
64881  165  64586  10477  63792  50679
64882  169  64593  9412  64015  50993
64880  174  64591  8718  63970  51305
64889  170  64590  8386  63895  50958
64880  169  64592  8355  63848  50552
64884  175  64581  8618  63986  50128
64877  167  64580  8826  63737  49719
64879  185  64585  9554  63865  49277
64874  169  64586  9811  63759  48791
64874  179  64577  9690  63829  48864
64873  179  64580  9259  63950  48991
64870  177  64579  9422  63827  49089
64878  171  64578  9330  63774  49337
64876  172  64575  9673  63956  49937
64883  181  64588  9996  63968  50659
64861  178  64590  9791  63992  51918
64872  178  64582  10137  63566  52607
64870  162  64577  10412  63230  53277
64874  172  64586  10637  63216  53438
64892  178  64579  10925  63098  54394
64875  172  64584  11507  63086  55351
64860  177  64581  11549  63085  55794
64878  169  64583  10981  63596  56493
64893  174  64594  10568  64386  56786
64887  170  64583  11325  63926  58719
64879  163  64578  12012  63384  60001
64874  164  64589  12342  63264  60727
64866  153  64579  12185  63129  61585
64877  170  64583  12055  63139  62799
64886  164  64582  12364  62986  63824
64880  174  64580  12570  63455  65060
64891  165  64587  13190  63390  597
64868  167  64588  13610  63280  849
64893  169  64582  14290  63118  1667
64890  158  64581  14130  63593  2443
64888  169  64588  13406  63491  3885
64867  170  64594  12497  63475  4648
64859  179  64580  11432  63800  5388
64873  179  64574  10666  63610  5209
64874  179  64583  9268  63257  5977
64882  171  64597  9549  63017  7270
64875  167  64582  10564  63008  8341
64887  180  64579  11095  62743  7703
64873  172  64584  10927  62746  7217
64866  180  64589  10295  63030  8273
64868  174  64600  9687  63120  9287
64862  180  64599  10169  63342  9322
64861  172  64585  10451  63222  9537
64867  170  64581  10018  62799  10114
64883  166  64585  9094  62619  10916
64875  167  64587  8464  63225  12311
64883  171  64572  8580  63275  12827
64876  163  64584  7780  63332  13236
64878  172  64576  6493  62722  13837
64863  172  64578  5342  62876  14423
64866  169  64574  5371  63046  15044
64885  175  64584  7354  62228  15226
64874  171  64582  7806  62277  16475
64869  164  64595  6565  61932  19794
64900  176  64599  7294  61595  23841
64875  162  64590  7195  61448  22845
64877  166  64581  3184  62362  17085
64870  170  64593  65499  63341  15564
64863  166  64579  238  63711  17304
64870  168  64577  3061  63589  14981
64876  174  64586  5385  64283  11975
64888  169  64589  4597  63632  12219
64879  171  64578  1836  62764  15677
64888  174  64570  65085  62268  17727
64862  152  64584  64298  61941  18658
64885  177  64578  62371  62620  18818
64868  162  64578  60473  63442  17928
64876  166  64576  59952  63681  17178
64872  164  64592  61410  64025  16066
64879  162  64578  61723  64724  15807
64876  166  64573  61449  64917  16538
64885  153  64573  60906  64839  16128
64877  176  64581  61045  64825  15451
64872  172  64580  61746  65066  15870
64879  166  64572  61203  65507  14396
64814  183  64577  60419  115  15164
64860  172  64585  59897  65514  15746
64884  169  64580  58788  808  14042
64854  162  64575  57383  93  17102
64876  175  64589  55220  64489  26813
64884  169  64578  56482  63284  25007
64878  179  64577  60601  64133  22569
64866  181  64600  64765  65035  18054
64876  173  64591  3956  64796  14936
64886  163  64575  8242  65105  13720
64872  166  64592  10441  64454  11435
64879  172  64587  9488  65534  13451
64882  178  64583  8251  64541  15264
64875  178  64587  5676  63110  16596
64882  181  64576  5435  63890  15935
64873  183  64577  7508  65269  14093
64870  165  64585  9701  65467  12448
64876  150  64579  10971  65279  11135
64878  172  64587  10459  64904  10738
64889  166  64579  8978  64734  11116
64891  168  64572  7471  64235  11678
64873  166  64580  7009  63834  13400
64870  161  64583  8776  64204  12552
64876  169  64577  8819  64485  12367
64880  158  64586  9639  63857  12926
64875  171  64591  10514  62651  13601
64871  167  64592  9761  62983  13342
64879  172  64590  9648  63510  13046
64868  165  64587  9872  63403  12741
64862  166  64581  9170  62741  11828
64865  170  64580  9461  63063  12005
64861  164  64583  10285  63514  12153
64875  178  64578  10826  62525  11356
64881  169  64573  9840  61937  10532
64875  169  64571  8775  62322  10289
64870  180  64578  10029  62805  11145
64873  168  64570  11564  62884  9788
64883  167  64567  10842  62908  8451
64879  178  64582  9680  62911  7591
64879  167  64586  8884  63689  7710
64877  151  64578  10371  63938  6961
64884  182  64588  11432  63688  5475
64878  165  64596  11648  63166  3662
64877  177  64586  10783  63833  2895
64870  167  64583  10730  64698  2549
64871  170  64587  11553  64893  1409
64885  163  64584  12417  64670  65207
64875  164  64583  12855  64204  63572
64870  177  64574  12221  63970  62581
64882  166  64597  10785  64463  62428
64868  167  64587  11467  64971  61369
64864  174  64583  12137  64801  58466
64879  174  64575  12149  64684  57901
64872  156  64598  12046  64081  57676
64879  174  64586  12342  64036  57003
64868  168  64595  12714  64163  55908
64884  165  64575  12884  63923  54395
64886  166  64587  12175  63877  53316
64885  170  64588  10965  64458  52596
64873  169  64577  10980  64523  51829
64868  171  64581  11154  63880  50801
64882  170  64574  11092  63857  50109
64877  165  64592  10068  63911  49962
64873  154  64592  9234  64046  50115
64871  166  64596  8734  64230  50360
64882  166  64582  8370  64266  50242
64872  164  64578  8227  64085  49786
64875  171  64587  8484  64152  49643
64874  162  64598  8612  63657  48807
64862  164  64579  8664  63663  48334
64889  179  64563  8928  63671  48363
64876  165  64581  9490  63531  48351
64875  183  64574  9811  63353  48585
64884  158  64593  9836  63180  48631
64864  178  64583  9972  63029  49279
64870  160  64580  9656  63047  50212
64868  173  64586  9598  63234  51375
64880  170  64583  9807  63458  52008
64884  164  64576  10392  63340  52619
64876  180  64586  10576  63097  53875
64883  162  64582  10988  62784  55023
64875  165  64586  11362  62856  55636
64880  180  64578  11269  63355  55935
64874  188  64573  11514  63808  57021
64872  173  64593  11909  63835  58804
64891  171  64582  12694  63665  60439
64858  175  64581  13332  63605  61248
64872  171  64588  13270  63318  62757
64876  176  64582  12077  63436  63971
64888  166  64592  11381  63788  64545
64880  171  64590  11534  63940  65399
64881  174  64583  11947  63643  961
64868  180  64586  12410  63415  1118
64867  169  64579  13204  64181  1544
64874  172  64574  13060  64399  2072
64881  165  64575  13618  63596  2993
64878  162  64581  13323  63658  3628
64883  180  64578  12309  64633  4595
64881  162  64572  11606  64845  5372
64884  160  64594  11593  63760  6142
64883  174  64584  11897  62657  5923
64884  161  64569  11034  63221  5788
64868  170  64578  11466  64010  6901
64883  176  64586  11854  63882  8146
64868  172  64591  11660  63163  8815
64880  167  64584  10263  63736  8710
64868  163  64583  9314  64670  7992
64889  175  64581  9529  65369  9123
64867  165  64571  10750  64202  11663
64884  173  64583  10386  63673  11903
64874  179  64583  8036  64578  10275
64876  178  64574  6377  51  11207
64875  166  64581  8118  64370  13077
64880  168  64596  8845  63237  13014
64876  176  64585  6609  63461  11422
64876  161  64575  5313  63601  12239
64886  166  64574  4300  64010  13314
64867  169  64577  6201  63410  14117
64875  154  64573  6861  63557  14443
64861  171  64574  7039  63595  21248
64871  173  64577  7928  63126  30578
64867  178  64588  6566  60159  27055
64879  176  64578  1453  59087  19663
64868  175  64583  63682  61199  16016
64887  170  64573  63955  64737  14361
64881  164  64581  886  64436  13007
64884  178  64580  2596  64573  13410
64880  167  64582  1463  62915  17057
64879  170  64587  64472  62740  18026
64871  168  64582  61818  62688  18046
64873  171  64596  59278  61263  18752
64882  176  64581  57037  61955  17959
64883  161  64595  56982  63349  15785
64878  180  64595  58733  64329  15209
64882  169  64577  61594  100  14653
64882  164  64580  61235  1263  13457
64873  161  64571  59301  237  16295
64891  164  64577  57769  64821  17905
64880  164  64583  57645  64920  16027
64878  166  64582  57484  64934  15835
64875  176  64586  55557  64130  21631
64874  180  64582  55980  63857  27116
64874  164  64580  59818  62717  24441
64873  176  64581  64219  63902  18733
64883  153  64579  5561  62861  14340
64867  168  64580  9726  4280  8842
64864  163  64583  12754  1575  10497
64867  194  64566  10391  912  18014
64886  186  64588  8809  63369  17759
64881  191  64576  5471  61602  16257
64865  185  64568  3380  63948  15109
64871  176  64574  6113  8  14788
64863  166  64575  9390  64717  12572
64871  178  64588  8512  63596  10908
64880  165  64585  7614  63965  11427
64887  189  64572  6699  63956  11680
64881  174  64578  6961  62845  11456
64880  172  64575  7914  62555  12703
64875  178  64575  8920  63353  11514
64891  177  64577  8983  63428  11620
64876  169  64582  9507  62385  12315
64871  167  64584  10418  61847  12607
64869  169  64589  10267  62624  12461
64877  158  64579  9206  63337  12199
64870  155  64588  9612  62668  12553
64860  170  64578  10121  62193  11656
64878  165  64579  10348  63025  10772
64880  164  64577  10199  63438  10919
64875  174  64579  10233  62724  11160
64866  168  64584  10594  62972  10464
64889  175  64575  10833  63820  10308
64881  173  64577  10913  64084  9952
64872  157  64575  10136  63481  9618
64871  177  64580  10493  63497  8517
64875  176  64581  11114  64488  7853
64901  177  64570  11524  325  7975
64870  173  64584  11665  65134  7379
64878  170  64585  10956  63657  5831
64869  159  64580  10580  63280  4853
64878  176  64564  11029  64357  4261
64886  177  64573  11503  56  2833
64863  178  64571  11929  64934  2222
64866  178  64579  12014  64069  723
64886  188  64579  11785  63724  65419
64886  164  64587  11406  64077  64404
64867  175  64588  11457  64600  63402
64879  167  64578  12864  64119  62181
64869  169  64581  13996  63398  60666
64871  170  64577  14560  63127  59563
64893  166  64584  13753  63773  59080
64855  175  64582  13207  64617  49118
64886  174  64581  12573  667  56855
64883  182  64586  13264  65244  56983
64856  161  64569  13929  64051  55744
64871  165  64580  14209  63483  54372
64882  157  64581  13083  63301  53436
64867  162  64579  11586  63930  53183
64876  172  64587  11052  64469  53538
64858  170  64580  11221  64353  52998
64880  172  64575  10515  63991  52972
64868  163  64586  9917  63962  52385
64874  172  64588  9333  64697  52025
64872  158  64580  9145  64805  51799
64883  167  64583  9093  64675  51247
64889  179  64572  9016  64728  51374
64882  176  64570  8942  64934  51703
64893  162  64590  9225  64753  51434
64857  168  64590  9151  65286  50445
64881  161  64585  9719  65039  49372
64886  174  64576  10140  64890  48914
64888  176  64577  10675  64816  48838
64876  164  64582  10952  64542  48762
64873  154  64578  10705  64207  48447
64869  172  64584  10068  64004  48651
64874  174  64599  9814  64000  49753
64885  166  64588  9857  64043  50969
64876  178  64575  10055  63972  52088
64867  184  64582  10362  63948  52734
64866  182  64573  10924  63503  53407
64872  184  64575  11521  63251  54379
64863  175  64580  11849  63242  54815
64873  188  64593  11865  63421  56168
64871  169  64575  11935  63843  57183
64869  162  64568  11641  64536  57899
64878  168  64578  11446  64452  58298
64885  169  64580  11037  63880  59281
64887  174  64578  11687  63285  61159
64874  174  64569  12143  63111  62107
64870  171  64584  12918  62464  63504
64879  173  64577  13350  62228  63920
64874  171  64575  13381  62012  64939
64880  166  64573  12779  62544  330
64889  164  64583  12779  63288  581
64867  162  64578  13249  63573  1407
64880  162  64567  13299  63663  2184
64872  164  64573  12775  63824  2387
64865  168  64571  12945  63861  2970
64877  170  64579  13128  63871  3827
64885  172  64577  12809  64158  4957
64857  167  64568  11849  64345  5789
64887  167  64589  11475  64025  5437
64865  164  64580  10932  64072  6254
64894  182  64584  10766  64008  7755
64882  177  64574  10787  63470  8686
64872  167  64588  10872  63364  7782
64879  167  64579  10465  63825  7826
64883  171  64571  10069  63504  8922
64865  177  64575  9660  63371  9839
64871  162  64573  10002  63688  9769
64873  161  64578  10477  64084  9535
64874  166  64596  9321  63961  10304
64875  172  64583  8495  64002  10583
64871  159  64588  9008  64337  11177
64867  193  64578  9695  64712  11576
64882  179  64568  8415  64346  12103
64878  168  64565  5971  64448  11954
64876  178  64571  5206  64115  12972
64889  179  64582  7593  64462  13945
64889  176  64579  7620  64585  13887
64861  168  64570  6015  64200  15365
64870  167  64570  6659  63159  21137
64887  167  64587  9411  62319  27760
64881  177  64580  8017  61276  23926
64891  173  64589  701  62171  19137
64884  170  64581  63026  60980  17707
64874  182  64583  63079  62636  15517
64872  163  64580  64509  63494  14852
64869  169  64577  65388  63857  14958
64878  169  64574  65081  64018  16551
64876  153  64583  62422  63448  17877
64867  184  64569  60258  63147  18062
64864  178  64577  58495  63325  18042
64850  182  64572  56117  64197  18190
64871  169  64577  54754  64679  18334
64884  163  64580  56210  64728  18245
64879  165  64583  58007  64981  18677
64883  166  64576  58717  64160  21595
64873  169  64582  60061  63681  24116
64880  168  64571  62932  63297  21630
64868  161  64569  504  63822  17852
64878  180  64577  4347  64566  13783
64871  168  64584  7240  65367  12144
64890  166  64568  9701  921  12405
64903  168  64588  9294  564  13466
64872  177  64570  8320  536  15132
64875  171  64578  7659  64679  13490
64874  175  64591  7046  63741  12643
64876  178  64583  7548  63652  13519
64883  183  64579  8805  64423  11757
64875  173  64587  10514  64572  10615
64878  186  64576  10212  64762  10955
64878  171  64583  8674  64240  11526
64889  169  64590  7888  63837  12482
64877  178  64587  8630  63757  12774
64879  169  64576  9505  64147  12452
64883  175  64573  10234  63670  13459
64872  168  64578  9251  63266  13086
64879  185  64585  8737  63093  13675
64876  180  64581  9266  63928  12687
64878  167  64563  10304  64012  12826
64869  169  64577  10850  63565  12873
64879  169  64580  9940  63729  12425
64886  156  64588  9768  63303  12424
64877  172  64579  9687  63583  12688
64867  175  64585  10414  63763  11056
64871  168  64583  11548  63347  11413
64881  168  64591  10794  63805  10623
64896  170  64571  9838  63790  10947
64879  182  64591  10298  63940  10526
64877  170  64572  10852  64217  9318
64876  175  64575  10764  63805  8965
64867  176  64590  10628  64360  8079
64863  162  64585  10373  64440  7740
64869  171  64584  10022  64049  6567
64871  155  64585  9722  63523  5171
64886  169  64569  10310  64017  3360
64870  179  64586  10978  64781  2640
64865  180  64582  11066  65032  2025
64869  162  64584  11035  64653  545
64879  177  64587  11217  63905  64946
64875  166  64588  11663  63668  63485
64872  174  64584  12453  63472  61749
64883  178  64581  13258  63126  60556
64877  179  64591  13528  63370  59529
64875  176  64583  13860  63929  58790
64867  168  64593  15129  64336  57643
64880  163  64576  15598  64864  57166
64841  175  64589  14572  64641  56933
64877  167  64570  12149  64535  56948
64875  174  64581  11021  64182  56750
64881  164  64580  10716  64133  55799
64873  178  64570  11119  63922  54977
64868  166  64570  11226  64001  53618
64867  176  64584  10889  63646  52751
64889  181  64573  10905  62900  52256
64872  179  64577  10423  62653  52367
64883  183  64586  10250  62771  52009
64883  168  64592  9603  62861  50880
64876  164  64583  9328  62249  50381
64874  161  64583  9363  62593  50285
64877  152  64576  10037  62704  49899
64882  164  64575  10404  63073  49636
64884  175  64580  10310  62994  49176
64875  183  64577  9782  63079  49397
64872  175  64576  9418  62931  50236
64876  185  64570  9284  62835  50452
64865  172  64586  9610  62975  49874
64886  168  64579  9313  62854  50164
64869  164  64584  9737  62787  50845
64885  173  64579  10231  62748  51617
64889  165  64580  10426  62785  52462
64879  155  64576  10766  62868  53004
64869  169  64573  11115  62659  53060
64871  162  64578  11111  62514  53784
64881  165  64590  10910  62629  54608
64869  170  64581  11513  62469  55469
64888  168  64580  11532  62570  56331
64864  153  64582  11707  62796  57160
64868  174  64588  12444  62914  58070
64874  168  64580  12986  62569  59097
64885  177  64595  13966  62671  60985
64874  168  64580  14135  63307  63022
64872  180  64582  13118  63800  63508
64881  174  64576  11517  64273  63522
64874  177  64587  10679  64515  64844
64887  167  64574  11189  64637  686
64877  181  64579  12899  63870  1606
64880  173  64580  13615  63188  2280
64863  170  64579  14050  62360  3161
64895  167  64578  13166  62378  3567
64879  161  64585  12638  63219  3671
64877  174  64574  13121  63630  4777
64881  168  64583  13638  63543  4968
64884  172  64584  13022  63160  5173
64881  160  64583  11900  63376  4887
64874  164  64583  11535  63190  5417
64882  169  64573  12360  62865  6196
64877  168  64574  12531  63139  6375
64876  175  64569  11561  62838  6329
64883  170  64582  11070  63552  7056
64851  155  64574  11157  63495  7851
64879  183  64573  11080  63552  7820
64878  175  64580  10838  63667  8043
64884  171  64573  11180  63567  8568
64887  170  64568  10977  63239  9069
64888  166  64589  10492  62437  9588
64868  168  64577  10246  62899  10536
64878  170  64584  10447  63634  9717
64862  174  64574  9161  63090  10312
64874  173  64572  7950  61846  11312
64863  182  64586  7294  61966  12246
64883  184  64580  6826  62513  12514
64879  170  64586  6491  61342  13244
64857  178  64586  6497  60645  14441
64876  176  64582  6073  62900  13434
64877  174  64569  5837  65333  11885
64877  172  64573  6180  65296  19444
64880  170  64584  6077  61097  27121
64881  161  64591  5364  58683  30022
64875  178  64583  1298  61586  24704
64838  190  64586  63116  63261  19668
64856  170  64581  62822  63792  15299
64870  180  64582  64924  65394  12613
64873  162  64581  1534  1362  12268
64882  179  64587  4220  1830  13660
64883  162  64595  1659  651  16733
64882  179  64565  65112  65164  18040
64853  180  64580  62619  739  18380
64887  176  64582  61850  2156  19587
64872  176  64570  62369  2363  19087
64880  177  64590  63136  2396  18220
64874  173  64571  63561  2423  17690
64869  168  64589  63834  2391  18270
64864  170  64587  63378  2273  20383
64885  168  64581  64016  3037  23390
64867  166  64586  423  2908  21589
64885  157  64587  2662  2229  15981
64879  171  64588  6802  1336  12049
64878  162  64579  9157  1499  10856
64896  136  64594  9926  2418  13082
64876  170  64585  8439  2838  15861
64882  164  64581  5614  2629  15998
64869  158  64570  4876  1459  15520
64880  169  64574  6621  1624  15620
64869  170  64571  7775  2961  13911
64872  162  64578  9067  2086  12067
64879  174  64583  8723  599  13410
64885  167  64583  7895  487  14247
64872  166  64570  7549  1010  14251
64885  185  64584  7155  746  13653
64862  177  64576  6515  270  14757
64886  172  64578  6577  583  15369
64873  181  64568  7899  904  13778
64891  172  64579  8964  555  12130
64870  171  64593  9052  65322  12675
64876  171  64576  8123  65354  14067
64881  173  64582  9168  65386  13615
64877  172  64584  10374  510  11993
64879  174  64575  10149  455  11995
64879  177  64572  8910  552  12371
64880  171  64586  9485  545  13290
64880  184  64572  10195  713  11841
64883  165  64573  9928  82  10923
64881  180  64564  9480  343  10743
64879  163  64572  8797  791  10712
64903  171  64583  9087  1233  9947
64887  186  64581  9296  651  8981
64866  166  64581  10085  65033  7675
64880  170  64571  11038  64499  6417
64880  167  64579  11471  65294  5113
64864  175  64581  11235  408  4360
64877  173  64577  11176  115  3942
64873  165  64586  10924  158  2985
64882  167  64579  10789  65442  1844
64880  166  64571  10884  65472  267
64872  176  64586  11123  65321  64153
64858  168  64586  11191  65401  62933
64883  170  64577  11230  65107  61996
64869  152  64573  11528  65124  61376
64898  166  64578  12761  64702  59545
64888  174  64584  12899  64435  58500
64877  170  64592  12508  64491  57538
64877  170  64583  12495  64274  56587
64889  166  64585  13039  64390  55512
64883  172  64581  13853  64604  54501
64881  188  64595  14202  64313  53727
64873  171  64584  13610  63801  52899
64875  171  64586  13669  63129  51915
64880  168  64581  13434  62535  51621
64881  167  64588  12852  62570  52245
64875  180  64586  12107  62879  53080
64874  169  64581  11347  63180  53145
64885  179  64598  10551  63323  53414
64874  164  64579  9893  63290  53057
64872  180  64569  9875  62953  52295
64873  169  64579  10006  62625  51318
64851  174  64581  10451  62616  51249
64875  160  64574  11120  62955  51091
64882  164  64572  11413  62864  50795
64869  170  64589  11640  62636  50905
64880  172  64584  11933  62395  50928
64889  181  64579  11662  62583  51638
64884  170  64594  11474  62917  52270
64870  169  64589  11478  62980  53096
64876  165  64588  11787  62819  53743
64865  174  64584  11913  62587  54066
64870  166  64586  12300  62631  54446
64870  164  64578  12096  62869  55105
64877  172  64588  11417  63258  56226
64882  164  64585  11469  63214  57624
64862  167  64586  12015  63066  59129
64888  168  64596  12546  63115  59053
64878  156  64582  12979  63138  59111
64866  168  64584  13941  62738  60497
64890  159  64583  14583  62520  62448
64868  162  64576  14867  62424  64086
64880  181  64580  14052  63449  65193
64885  157  64574  13376  63637  225
64880  165  64589  12606  63191  246
64877  179  64584  12743  62775  721
64882  171  64577  12962  62791  1812
64868  164  64590  12821  63419  2793
64873  185  64579  12642  63644  3119
64876  170  64584  12456  63015  3661
64866  182  64581  12363  62889  4408
64860  173  64576  12396  63208  4600
64867  159  64590  12137  63763  4942
64869  176  64577  11533  63922  5418
64888  173  64583  11434  63855  5886
64888  190  64589  11218  63719  6642
64881  186  64587  11192  64243  6582
64879  175  64580  12255  64446  7643
64878  170  64583  12257  64833  8482
64877  177  64589  11073  64965  9060
64880  165  64575  10411  64709  9934
64871  162  64582  9566  64786  10059
64885  168  64590  10541  65069  10200
64888  170  64575  10999  65263  9506
64873  158  64578  9973  64866  10495
64880  172  64585  8750  64675  10927
64878  171  64583  8336  65233  11676
64898  176  64573  8840  507  11484
64889  166  64584  8136  246  11431
64885  172  64583  7046  64886  12490
64879  171  64590  6339  65348  12556
64880  174  64579  6713  635  12554
64878  170  64586  6594  466  13305
64875  164  64584  4717  65240  13474
64880  175  64568  4453  64707  14332
64874  169  64588  5842  65457  15902
64877  169  64587  6825  65517  19255
64859  167  64577  6825  837  25465
64871  160  64578  4128  65449  28061
64886  169  64580  64431  136  22755
64873  171  64583  61156  103  18871
64872  179  64577  60714  63117  17197
64889  176  64574  61622  64044  15222
64883  168  64586  63583  64296  15996
64876  178  64582  739  65349  14845
64876  165  64587  65303  64483  15352
64875  169  64567  62329  64603  16665
64878  180  64581  59845  65251  19684
64867  170  64594  59007  65390  17516
64887  173  64579  58102  65251  16651
64857  176  64580  57743  336  17583
64852  176  64579  56935  513  20669
64885  175  64584  56894  64616  24004
64862  164  64583  59775  64677  23155
64879  163  64586  63271  64257  21607
64870  173  64571  1447  64315  17193
64880  164  64579  6447  65035  12529
64873  160  64586  9939  200  11794
64870  165  64586  9610  672  13639
64887  168  64577  7501  64631  15634
64884  161  64593  4688  63643  16845
64881  175  64593  3998  65089  15845
64877  178  64577  6567  187  14541
64872  182  64587  8874  65087  13738
64884  166  64582  8714  64754  12605
64894  170  64592  7367  65031  12591
64871  168  64579  6170  64597  13910
64889  156  64582  5547  64291  14514
64875  168  64579  6732  64680  14400
64880  177  64586  6672  64075  12854
64881  161  64565  6545  63368  13015
64863  171  64581  8059  63626  13199
64862  175  64573  9698  63950  13153
