gx     gy    gz     ax    ay    az
64880  170  64584  17542  14979  63976
64882  170  64582  21479  12995  2461
64880  173  64573  21651  10540  3648
64876  166  64574  17832  10268  2043
64879  140  64586  14633  12439  62774
64890  159  64597  13788  16566  58746
64878  171  64588  14123  24602  58370
64883  185  64585  8032  32760  57010
64873  165  64580  63344  32760  54675
64876  164  64590  58402  32760  56308
64862  174  64590  57915  32760  55751
64885  185  64575  55177  32248  58388
64874  162  64588  52175  25354  64786
64876  173  64569  50422  18258  279
64871  164  64584  50449  11940  325
64890  169  64583  49940  8812  2078
64870  166  64586  51580  4658  1328
64860  150  64583  53897  65510  1415
64865  165  64572  54315  64571  705
64876  172  64598  53011  215  2453
64871  169  64601  50350  3071  2453
64869  169  64582  50489  6229  65398
64857  180  64598  54970  9197  3
64894  184  64577  56838  12468  63457
64875  172  64583  56155  16258  63165
64871  174  64590  50121  24594  57332
64881  189  64574  50656  24817  58953
64878  162  64588  61293  32126  58208
64873  178  64586  2390  32760  56247
64886  174  64573  1089  32760  59108
64869  185  64597  64587  30957  61988
64875  174  64581  762  24821  62581
64878  165  64591  4680  19968  60946
64888  179  64569  10842  18746  60248
64871  173  64570  13407  15262  57889
64879  183  64583  18446  11988  61064
64863  168  64577  20378  10838  417
64874  180  64572  19137  11037  1887
64873  155  64582  16373  11566  63903
64884  170  64570  14748  11570  58461
64868  179  64573  14936  14019  55395
64876  170  64590  13287  22896  53637
64873  174  64586  4329  32760  52343
64876  171  64581  61726  32760  56729
64895  181  64591  59218  32760  57647
64881  170  64581  56243  32760  55149
64879  165  64574  53384  32760  56928
64873  168  64582  52076  29623  62585
64887  160  64581  51196  22571  64193
64877  167  64584  51436  15320  62309
64885  179  64584  50527  10183  63605
64867  144  64582  51709  9472  2070
64877  183  64578  52093  64264  7714
64883  171  64572  51704  61631  8205
64870  164  64583  51234  63412  4610
64871  166  64591  49832  1525  3907
64873  162  64587  48909  3386  2387
64877  167  64574  52877  6445  440
64888  159  64580  59177  9218  64453
64869  173  64577  59125  14080  63942
64868  163  64579  54834  24718  60844
64962  235  64587  48824  31921  58014
64877  184  64569  57654  28340  56865
64866  175  64581  135  32760  51131
64874  174  64568  3424  32760  56264
64871  172  64573  314  27488  59721
64875  175  64570  62022  22559  61839
64887  183  64578  2567  20520  60819
64884  177  64586  8470  18624  59521
64865  176  64586  13044  17436  59968
64877  161  64584  14293  13968  62444
64871  171  64576  16537  7885  64285
64879  169  64573  18561  5156  63243
64857  166  64574  17173  7632  61033
64881  176  64582  14571  9332  58096
64884  185  64582  14268  11125  57035
64883  156  64582  14951  18297  57638
64872  162  64581  12734  31621  57806
64863  165  64591  4691  32760  57463
64883  165  64594  64381  32760  57900
64857  162  64578  61489  32760  54172
64885  159  64575  57295  32760  53007
64866  163  64592  52895  32469  57020
64870  163  64591  50216  25977  60434
64879  171  64600  51672  17860  62195
64888  169  64579  52618  12683  64743
64893  169  64579  50850  9028  4274
64881  170  64576  51458  3682  2412
64870  170  64582  51528  64450  2999
64900  155  64578  53389  63540  3569
64880  171  64579  50484  419  3779
64876  166  64583  51150  4463  3494
64876  178  64578  52522  6505  1957
64884  177  64581  54508  10225  62954
64877  163  64579  55654  17354  62421
64884  161  64581  53844  24428  60265
64868  180  64583  57943  27380  58819
64891  386  64544  2460  32760  55231
64987  223  64541  6925  32760  55072
64904  398  64543  2498  32760  60185
64657  210  64532  171  27568  61756
64806  185  64572  2562  24279  64001
64866  185  64579  5305  20687  64826
64906  175  64570  6633  15789  63631
64878  175  64581  9807  11666  62337
64871  177  64570  13425  8522  63406
64879  168  64576  14998  8829  2209
64882  165  64591  12542  6357  3160
64864  170  64589  11028  5514  64745
64876  179  64587  12048  6877  62032
64884  173  64586  14228  13500  63864
64881  159  64576  16549  19787  65100
64872  173  64591  11711  31978  59898
64893  175  64586  1484  32760  55119
64876  162  64579  63389  32760  58130
64894  171  64589  63655  32760  53097
64868  173  64589  61507  32760  53721
64866  160  64580  58645  32760  55028
64888  165  64590  56603  31919  56814
64867  165  64592  54938  25444  60847
64877  164  64586  56398  18041  60562
64882  174  64580  58471  11250  60382
64866  160  64571  57526  6448  1125
64848  178  64578  53287  1581  5745
64876  166  64581  50016  61307  7485
64865  172  64573  48132  59046  4936
64870  160  64569  49804  62610  455
64862  149  64569  53265  5111  64668
64872  175  64592  55505  7507  494
64869  156  64584  58100  8091  64469
64878  175  64582  57345  11030  62212
64888  180  64581  50868  18254  60513
64882  165  64588  53051  21582  61468
64887  187  64585  64026  30747  61238
64875  182  64573  4585  32760  62342
64881  162  64579  3884  32760  65175
64889  168  64576  64403  30551  2487
64880  173  64576  62399  23135  395
64879  167  64580  64585  19128  62077
64874  183  64589  4916  20391  59696
64877  172  64579  11636  18132  59319
64881  173  64585  15396  13128  59163
64881  180  64580  16281  10418  61737
64875  171  64583  18333  10798  64556
64881  178  64584  19188  11756  64650
64888  158  64583  16529  11455  64439
64885  171  64582  12546  10695  61264
64884  164  64577  10853  16119  59497
64866  169  64576  6007  31414  56240
64871  167  64585  1224  32760  58600
64877  160  64597  1077  32760  61520
64869  163  64591  65138  32760  57053
64883  173  64594  60492  32760  57807
64875  163  64585  56985  32760  57804
64873  166  64579  55261  31647  59325
64861  168  64575  55923  28127  61922
64868  184  64588  58855  23431  59907
64881  181  64573  59946  17015  62685
64870  175  64595  59360  10953  64990
64866  180  64584  58997  5779  2479
64886  167  64579  57297  614  4881
64884  158  64573  53381  63862  3244
64873  165  64581  51656  63789  1274
64878  178  64580  52781  3083  692
64884  175  64584  55196  7558  1062
64876  159  64576  56597  9087  853
64881  163  64581  53706  12956  63389
64882  182  64579  48186  17762  61036
64868  171  64571  53103  20416  62216
64886  169  64588  59559  27519  61140
64871  167  64576  63074  30447  61328
64879  172  64579  62766  27659  62201
64864  171  64587  63105  25726  26
64891  173  64591  65057  22941  2729
64876  170  64588  2035  19058  2817
64869  174  64577  4613  16921  63492
64877  183  64575  8130  16716  60032
64878  187  64599  12910  16634  62768
64875  180  64581  17101  12709  645
64865  174  64584  16910  9197  277
64879  171  64593  14940  6377  62756
64866  160  64584  13774  3068  57218
64893  170  64576  11268  4717  56680
64867  180  64568  10235  13594  58100
64863  158  64577  5099  26091  54058
64878  159  64584  309  32736  55022
64872  156  64591  1124  32284  58950
64882  165  64591  289  32760  52659
64878  149  64590  60920  32760  52580
64877  161  64576  60360  32760  56603
64879  178  64586  63099  32760  59997
64873  166  64582  65045  32010  60386
64875  175  64586  63210  23845  61412
64878  165  64577  60015  15654  2238
64884  167  64580  55974  7510  6266
64882  173  64564  54377  1147  6131
64864  169  64581  53877  1125  2070
64861  166  64574  52688  5036  1307
64863  167  64576  49523  5626  3576
64868  172  64584  46895  2524  3863
64888  173  64572  46271  64769  1045
64865  170  64589  45080  3718  64478
64857  175  64588  40902  16162  59158
64863  167  64584  48216  17619  57596
64878  200  64589  56935  26256  57331
64861  164  64580  62989  32760  58791
64868  172  64581  62887  32760  62818
64874  168  64575  62359  25729  62420
64875  174  64583  63924  19048  63639
64878  179  64578  64885  16239  61692
64889  161  64578  420  16990  58191
64881  172  64589  4625  17795  57591
64870  161  64575  12022  16106  58557
64860  170  64581  17274  15269  61875
64874  168  64577  17759  14250  63999
64872  168  64589  14645  13567  63959
64882  171  64583  15635  12621  62458
64874  175  64582  19679  13863  61216
64882  169  64573  19573  19712  59563
64895  162  64595  12979  30454  55648
64889  174  64579  2968  32760  50926
64885  168  64583  690  32760  52322
64889  171  64582  64454  32760  50240
64887  162  64578  60151  32760  51037
64877  163  64576  55556  32760  54620
64878  167  64585  53763  32760  58365
64872  166  64586  56077  32220  58553
64852  148  64571  59038  20252  4818
64862  182  64561  51356  11711  1171
64900  202  64589  44896  1927  3198
64901  156  64591  45798  59668  63940
64888  175  64580  45585  57834  2515
64878  172  64586  45479  61305  1257
64876  164  64579  44344  67  2473
64866  174  64582  46121  343  2520
64880  174  64584  49159  1831  63410
64880  172  64588  49147  9683  61812
64871  173  64584  47065  20143  59470
64880  177  64574  51671  22331  57731
64881  171  64581  59925  26951  53946
64876  173  64580  241  32760  55424
64860  157  64575  483  32760  59811
64881  256  64591  65228  30562  62760
64746  258  64550  65301  26855  643
64848  239  64567  4501  24697  451
64885  179  64575  10509  21683  62857
64874  166  64582  14865  15274  58521
64878  175  64566  16882  8512  58849
64874  171  64584  18344  6153  62369
64870  167  64577  21245  6630  511
64896  165  64569  18874  7761  65200
64876  179  64578  17211  10784  61323
64914  176  64600  16738  13693  57834
64867  172  64595  16101  20814  54937
64879  168  64587  7067  32330  51488
64868  178  64588  63323  32760  54381
64864  166  64592  61838  32760  58078
64870  155  64591  62005  32760  56962
64861  167  64587  59096  32760  56515
64880  161  64588  56729  32760  53935
64873  164  64577  56190  32760  57676
64866  167  64590  55435  25879  63560
64879  169  64587  51996  20347  3931
64883  159  64582  51047  13294  5067
64871  170  64588  52400  6263  3323
64864  169  64583  52759  2751  235
64870  163  64581  50829  3558  64329
64860  167  64595  45537  5662  1034
64870  161  64586  43070  4749  64726
64872  168  64581  48755  6151  60540
64885  168  64580  51618  9302  58471
64860  158  64590  47974  17953  59377
64873  181  64592  45484  17870  59544
64874  185  64573  50893  17668  57169
64884  170  64578  57901  26339  48953
64878  174  64587  65417  32760  53529
64864  170  64578  1075  29722  55669
64891  171  64589  2694  25722  59914
64874  173  64580  2088  21724  762
64855  201  64592  10679  21817  64081
64887  175  64580  12530  18021  64261
64871  179  64583  28067  14946  55286
64845  176  64582  32272  13745  54747
64869  182  64594  29888  12006  57999
64886  161  64583  23018  9620  57676
64868  163  64584  15909  6927  58965
64869  161  64581  13535  9503  59860
64896  184  64590  15160  15465  61607
64872  170  64585  12783  20998  59717
64906  169  64584  2801  30640  55574
64867  180  64582  61425  32760  59010
64872  162  64590  62511  32760  58046
64870  163  64575  64299  32760  56061
64872  166  64567  60021  32760  56190
64884  164  64575  56979  32760  56992
64884  161  64577  57111  32760  58062
64882  171  64586  58885  28235  59519
64866  161  64579  59605  23312  62258
64859  171  64585  56187  15932  65441
64872  174  64587  53474  6225  4313
64879  168  64591  51807  1103  3983
64886  158  64589  52535  1915  64444
64874  173  64579  53815  5701  64696
64872  155  64578  57228  9187  65205
64877  167  64575  58797  10848  64703
64858  163  64581  55779  11420  62155
64876  172  64574  47447  12878  63276
64891  172  64584  45527  14440  65528
64909  159  64582  53652  19757  61998
64852  171  64584  60683  24291  62786
64869  178  64572  63784  24044  63710
64865  164  64585  63944  20427  65422
64880  178  64587  64264  16311  64622
64863  170  64594  213  15994  64673
64884  173  64584  2202  15779  62946
64880  162  64576  5085  14397  62546
64867  172  64588  7333  12362  62831
64873  176  64588  12704  12422  64362
64884  166  64572  10478  13581  1124
64882  166  64586  8705  11086  63574
64879  152  64584  9582  10318  59351
64872  181  64579  12026  14355  56906
64866  172  64580  10646  22891  57694
64884  178  64583  5435  32600  56959
64886  167  64584  363  32760  57529
64871  163  64575  63373  32760  54700
64888  165  64582  62378  32760  52166
64880  162  64578  62011  32760  52775
64873  183  64590  63029  32760  54156
64881  167  64577  64726  32760  58456
64876  170  64583  64617  26235  56022
64888  169  64583  63523  19474  61584
64880  178  64585  61862  12198  64354
64870  163  64585  61155  6628  2618
64880  169  64577  59895  3261  3660
64881  173  64591  58513  4118  2307
64874  170  64569  57030  9219  65486
64876  162  64583  56283  9487  64906
64862  165  64574  54556  7329  64749
64885  167  64588  52464  7112  65082
64880  185  64582  48479  17097  63420
64861  182  64583  45169  21954  1613
64877  168  64585  52599  18184  60919
64874  164  64570  56368  21358  58730
64880  184  64586  60422  24095  62245
64883  168  64575  60468  21108  63531
64870  176  64588  61229  16248  174
64884  170  64579  63514  12920  245
64878  169  64579  1197  13387  64575
64883  176  64581  5309  14047  64043
64874  186  64580  8474  12120  63203
64880  167  64586  10882  10161  64558
64870  178  64592  11645  9077  264
64873  184  64586  10169  8919  64584
64865  163  64580  10941  10475  60862
64881  157  64593  14010  11147  57777
64884  173  64578  15783  13061  55823
64879  169  64583  13531  18941  53960
64875  161  64586  5422  27722  52576
64875  175  64577  882  32760  52992
64857  166  64579  1150  32760  53811
64883  156  64578  1618  32760  52645
64860  170  64586  64941  32760  53357
64883  177  64594  60889  32760  54900
64876  160  64581  58866  32760  58264
64870  163  64585  59272  30951  59716
64867  169  64582  59768  23459  60975
64880  160  64576  58795  15383  64176
64876  162  64574  55985  8470  1494
64880  176  64582  54561  2963  4400
64870  167  64581  53095  65087  3184
64878  167  64589  50879  65094  2326
64873  168  64584  49091  1854  1851
64880  167  64589  49660  4253  2389
64889  173  64582  50513  8910  468
64872  170  64593  46196  13201  62898
64889  173  64600  44929  13838  63257
64893  145  64580  48000  15922  60602
64852  201  64573  52444  25756  56735
64871  176  64585  56010  32048  59502
64863  163  64584  56153  29141  59954
64869  143  64580  57270  24323  61170
64871  172  64579  60158  20662  63101
64892  161  64583  65357  21556  64920
64887  132  64573  5215  22216  63073
64885  172  64575  12401  19554  63495
64853  185  64581  11917  14046  64526
64875  164  64582  11410  8929  65015
64887  174  64584  10159  9709  62954
64858  160  64582  12114  11915  62816
64892  174  64579  11917  13145  63034
64872  163  64583  11880  17796  61490
64890  172  64590  11081  23277  57588
64864  172  64590  5027  28595  59047
64885  182  64581  1161  28880  58303
64859  166  64586  65445  29771  54207
64886  174  64586  64049  32760  55561
64869  175  64587  62245  32760  56356
64861  166  64592  61469  32760  54367
64885  170  64578  61743  32760  56149
64879  172  64580  63444  30792  58869
64881  157  64589  65360  24480  58108
64858  180  64581  63146  17742  61777
64878  166  64583  60737  10468  65384
64877  169  64590  58231  6043  330
64872  172  64587  55077  5399  364
64874  173  64583  55976  8328  90
64884  153  64575  56566  8624  566
64872  170  64567  53602  10609  153
64875  176  64567  52068  14299  832
64883  184  64574  49724  18778  129
64859  179  64575  45994  18375  64927
64887  169  64583  47515  11766  64261
64883  172  64584  50426  11273  59978
64876  171  64574  53920  16106  59672
64877  165  64594  53847  20671  62480
64880  174  64594  55839  20498  64235
64881  168  64577  58923  19642  65422
64880  171  64590  61701  16850  301
64880  180  64580  63468  13327  64783
64880  170  64574  64134  11881  62995
64869  166  64577  64876  11720  62773
64872  188  64577  2305  12951  63326
64870  175  64580  6026  13504  63718
64872  175  64566  9117  13764  63826
64878  181  64580  9320  14610  64113
64860  167  64569  8518  15742  62535
64904  170  64572  7240  17435  60650
64860  155  64577  4841  24227  58397
64859  171  64584  3102  32760  58571
64873  160  64578  2075  32760  57209
64861  164  64588  423  32760  55022
64880  160  64570  63964  32760  51168
64859  162  64588  63035  32760  49256
64869  166  64580  64120  32760  50774
64888  175  64584  747  32760  55711
64893  158  64580  3172  32760  59833
64880  171  64583  3077  28216  58408
64856  168  64576  650  21745  59880
64919  151  64594  64147  15953  61837
64869  176  64576  62489  9488  62809
64923  133  64595  61140  6918  60077
64877  164  64584  59353  7516  59728
64885  162  64588  58360  10520  60910
64872  165  64588  57259  12053  62786
64876  176  64573  55957  13932  62616
64885  181  64593  54173  18484  61182
64870  168  64581  48098  26338  58450
64878  183  64589  46074  23680  63140
64875  165  64574  50491  20255  64117
64878  172  64581  57390  19818  61449
64868  184  64586  58247  18300  65139
64880  185  64583  58806  16176  2686
64876  158  64582  57320  13067  1447
64874  165  64581  60299  12561  1073
64859  179  64584  63603  12423  343
64880  170  64587  773  10975  65413
64872  169  64584  1980  10441  65096
64883  157  64594  2993  10311  64422
64887  170  64578  3582  10144  64272
64862  176  64583  2671  12538  64508
64875  178  64586  7335  16047  2081
64873  179  64575  11180  14193  3397
64882  169  64592  10331  11094  876
64890  158  64584  8029  9671  63645
64881  170  64574  4596  11470  62521
64868  170  64577  5481  18979  65525
64868  175  64583  4291  26070  58449
64865  167  64588  810  32760  46873
64872  165  64576  63039  32760  47958
64872  198  64582  60618  30877  58568
64873  158  64577  61618  32760  48961
64877  171  64582  64301  32760  49396
64881  174  64587  64155  30554  51614
64880  170  64592  62187  25094  53673
64869  153  64581  63912  23094  54745
64879  166  64587  63809  23820  50833
64866  173  64587  65112  23081  49348
64895  177  64579  259  21754  50102
64871  185  64577  63601  18912  46152
64941  216  64589  2646  15518  56157
64900  160  64585  525  20099  53145
64867  184  64600  64813  17007  50756
64862  184  64589  61670  14087  50712
64896  170  64578  59447  13019  51792
64876  173  64577  58775  12665  53546
64880  164  64587  59681  13078  56346
64882  174  64589  58946  12999  60026
64874  186  64575  56107  12261  63130
64867  172  64576  55707  11966  62144
64867  166  64588  55083  11842  61359
64863  170  64583  55221  12263  61156
64886  191  64583  54708  14960  62714
64881  172  64578  53663  14649  64603
64850  177  64585  53191  15824  65208
64878  168  64580  58614  18738  62397
64875  167  64581  62251  21898  63271
64873  162  64587  65310  22542  65090
64859  158  64575  64432  19206  65128
64880  172  64591  62330  16800  410
64871  163  64582  61988  15801  185
64880  172  64581  63577  18202  64369
64867  162  64580  789  19588  63505
64865  175  64575  2535  18683  63218
64883  157  64591  2731  17236  63557
64871  186  64587  2794  17951  63712
64870  171  64571  3561  20349  63873
64868  168  64574  5240  21217  63868
64868  168  64588  6138  22750  64348
64876  171  64584  6552  23848  64361
64870  176  64584  8426  23788  64876
64877  175  64578  9519  22221  64789
64875  169  64568  9698  20478  62061
64874  167  64581  9086  19666  59856
64873  164  64582  9528  19708  59665
64868  175  64578  9833  18983  58997
64879  179  64580  8631  19169  57775
64876  174  64589  6306  19988  55338
64876  173  64583  6040  21670  53389
64874  173  64583  5196  25966  52775
64886  171  64587  3304  28967  53464
64879  169  64574  64876  29471  53624
64870  166  64579  61368  29923  53914
64879  162  64593  57892  29737  53614
64871  170  64567  56775  28747  53787
64863  177  64578  57528  26811  54731
64866  174  64581  58621  24361  57842
64867  173  64582  57700  21509  59644
64867  171  64576  54597  19024  59718
64882  184  64584  52051  14795  60767
64872  173  64593  53476  12059  62417
64872  163  64587  53311  9601  2007
64876  175  64589  55390  6867  236
64869  175  64589  56584  5929  64807
64872  179  64576  54615  5617  65050
64883  171  64583  51829  5540  3042
64884  175  64578  51603  7245  5857
64871  161  64593  53773  13808  62261
64876  161  64580  56165  19466  60182
64886  162  64574  59239  18554  62473
64892  169  64580  60851  21779  60907
64870  173  64573  61884  26211  59961
64892  158  64576  533  26374  61369
64880  158  64575  5868  27004  63726
64876  154  64581  13682  28163  64449
64839  196  64575  18205  27213  396
64889  165  64565  17802  23364  65271
64883  165  64581  14442  16499  63063
64875  171  64589  12941  11338  58914
64882  171  64587  13071  8721  58103
64881  162  64590  16023  9407  60128
64869  171  64569  16015  10368  62187
64883  182  64590  13268  11432  61182
64879  149  64587  8961  13468  58427
64877  167  64584  5246  17152  55718
64882  173  64582  3342  26757  54909
64877  167  64587  1774  32760  56271
64863  172  64574  428  32760  60543
64875  169  64585  62772  32760  56119
64879  174  64572  58115  32760  55537
64888  169  64584  53720  28268  58593
64895  173  64577  52008  23291  61394
64884  184  64583  55231  20585  59878
64874  164  64578  57692  16605  61137
64848  161  64580  55157  12272  63714
64876  160  64586  50044  8932  2687
64915  170  64584  51878  8162  2635
64895  187  64590  51445  4982  5301
64891  172  64597  57331  5584  2290
64876  164  64584  58001  6007  3464
64880  164  64581  57622  6488  1505
64882  171  64592  57579  7439  1208
64860  165  64579  58219  12538  1403
64848  172  64592  60104  18115  105
64868  172  64585  59812  23212  62118
64771  101  64601  64842  30704  60299
64879  170  64575  4537  32760  58353
64865  135  64578  5093  32334  60178
64955  191  64572  2564  29270  61070
64864  163  64577  3913  23179  62860
64878  178  64586  7551  18845  63882
64864  172  64578  12529  15280  64080
64865  178  64585  13782  11948  64778
64887  154  64570  13087  10368  63576
64863  171  64574  14101  9566  62742
64869  181  64579  15290  9448  63659
64891  180  64588  15297  9585  63063
64881  167  64576  12625  11809  60605
64860  176  64579  11717  15403  58800
64870  171  64587  11974  21440  60975
64876  174  64589  9319  28793  62224
64882  168  64588  3570  32760  60764
64879  168  64590  64524  32760  61210
64884  179  64580  63469  32244  58995
64878  183  64586  59618  27816  59010
64880  170  64576  57077  22768  60297
64872  170  64579  56395  19227  59942
64882  183  64581  55956  15732  61716
65010  127  64578  58839  13615  64694
64872  170  64582  54479  7637  709
64880  178  64597  54128  4509  63618
64879  162  64579  56864  3054  64442
64889  166  64587  59139  3960  1825
64916  159  64583  56365  6325  4240
64882  200  64581  55711  9641  3500
64878  163  64576  57106  9594  3961
64834  146  64587  61850  11339  2762
64882  168  64581  62527  16125  1304
64889  167  64591  59875  21928  63932
64873  182  64578  60444  21066  61839
64862  166  64583  63722  25618  58446
64849  164  64580  1835  32760  55314
64880  175  64583  7637  32760  58922
64891  178  64583  8156  32760  62472
64881  159  64584  7749  28294  74
64878  164  64578  8076  20231  1256
64880  170  64573  10405  14092  62916
64887  159  64576  14323  10419  57794
64889  181  64570  17906  8803  56724
64878  182  64594  18201  9244  62442
64903  163  64560  15656  8725  2109
64871  172  64579  12862  7883  305
64864  158  64587  12549  9856  61443
64877  178  64580  13128  13962  60827
64885  178  64576  10457  21199  62480
64877  191  64567  3386  30701  60319
64863  179  64576  61274  32760  58564
64861  178  64588  60032  31849  57851
64874  177  64583  59243  31997  52995
64880  175  64579  55854  28766  58393
64869  180  64578  53367  22533  62235
64819  196  64556  53640  18369  64549
64865  178  64574  56548  12078  63145
64865  177  64582  59087  8527  63554
64885  174  64581  59690  8049  64238
64891  171  64577  58990  5135  65112
64872  170  64577  57901  2243  253
64885  176  64571  58787  3016  65209
64876  159  64577  58712  6143  65515
64880  166  64585  57849  9105  42
64877  165  64585  58254  10429  1246
64875  169  64578  57427  13366  65196
64875  162  64579  54408  20875  62633
64886  160  64589  54626  24328  61466
64878  168  64579  58698  29216  55981
64889  164  64580  63547  32760  54382
64877  164  64571  835  32760  58168
64878  172  64577  350  29557  61444
64881  164  64577  1424  23811  64119
64868  172  64583  5797  19967  63014
64874  168  64568  10399  18381  60565
64874  176  64575  13524  15725  60250
64876  158  64575  15949  10962  61549
64871  173  64572  17894  8813  63327
64869  163  64579  20244  9615  64262
64893  204  64570  20428  9418  63350
64905  162  64583  17531  8897  59786
64875  170  64574  15738  13215  56936
64873  176  64585  14619  23467  59795
64870  161  64587  8005  32435  59917
64865  178  64586  63480  32760  54565
64871  170  64588  57555  32760  60040
64875  177  64585  55753  27449  54922
64865  168  64583  54617  29307  53345
64881  166  64564  53704  27005  57481
64875  172  64574  50580  22554  60563
64880  182  64585  50172  19039  62000
64884  168  64596  50729  16044  65446
64876  162  64582  50505  15589  64298
64856  175  64584  51691  10178  8012
64881  175  64575  51568  844  8489
64867  173  64590  52373  877  8419
64872  182  64586  51210  6785  4926
64871  162  64577  53928  12509  5071
64894  213  64550  58582  15934  8870
64863  121  64561  63759  13513  5542
64803  183  64628  61050  10137  2578
64876  155  64592  60251  15189  62337
64880  163  64588  61088  25073  54451
64880  166  64571  3619  27983  53259
64778  225  64606  9383  28026  50704
64863  162  64611  7857  30693  55282
64863  159  64590  3887  26974  57479
64873  164  64570  3034  22396  58541
64871  179  64573  6187  18337  59706
64882  168  64586  10342  17373  61461
64866  171  64582  12502  14313  62760
64877  156  64582  14669  12758  62657
64870  160  64582  17173  12063  64857
64873  170  64582  17743  12659  819
64879  184  64569  16343  14022  495
64873  169  64572  15447  14000  65427
64887  182  64579  12528  15268  63373
64865  151  64571  10606  19862  61646
64874  165  64588  5609  27678  61663
64869  162  64589  62522  32760  62310
64862  180  64579  59449  32112  839
64884  168  64581  59690  23399  60554
64881  178  64577  57065  22079  57412
64889  181  64588  52853  21263  59267
64877  178  64577  49323  19884  61620
64876  172  64576  48103  18188  60566
64871  161  64559  52339  15332  56501
64862  177  64567  55826  11750  58123
64874  174  64580  56668  4733  64318
64869  180  64578  54906  3961  4670
64864  178  64571  54919  5266  4862
64882  219  64581  55128  6844  1896
64879  164  64607  54845  12017  1882
64895  166  64586  59119  15166  109
64872  180  64566  61309  14807  3870
64925  139  64594  60446  19656  6251
64854  170  64588  55013  25048  1015
64864  178  64588  56448  23961  64404
64889  173  64585  3625  27465  60814
64888  147  64585  11165  32760  60979
64865  170  64600  8224  29203  63924
64869  163  64594  3870  28145  64299
64862  176  64582  5496  26769  65499
64859  171  64580  9187  24137  63425
64891  177  64587  14440  22847  61946
64875  184  64584  17173  16741  60959
64868  177  64599  16937  11743  62156
64871  173  64586  14062  9452  64947
64866  176  64580  11697  9844  64272
64875  175  64583  10509  12206  62494
64875  173  64584  11338  15537  63709
64893  167  64572  8728  19200  65049
64888  191  64578  3114  25281  63708
64887  167  64581  60844  32760  59620
64873  170  64573  61981  32760  64392
64868  173  64567  63723  27398  61499
64873  192  64565  60656  26744  62599
64890  168  64578  56134  22942  64117
64892  167  64577  53496  16697  64028
64865  185  64582  51395  12884  64022
64880  181  64587  51813  10894  63234
64888  164  64586  52382  11771  61977
64874  170  64594  57269  10946  77
64890  175  64577  57996  4348  2699
64899  179  64584  56513  2605  5307
64878  169  64573  54724  3920  4860
64875  168  64598  54228  8164  3456
64896  168  64587  56821  12975  3217
64876  181  64578  62856  14871  3569
64886  173  64587  63350  17415  2095
64866  174  64583  59873  27251  62949
64882  165  64584  61432  30708  62031
64893  152  64586  4285  32760  58902
64865  173  64575  7807  32760  58831
64880  169  64574  6981  32760  62321
64890  163  64586  4791  30934  64086
64870  182  64580  5536  24041  64694
64884  170  64590  7954  18012  64509
64886  176  64588  10009  14899  63054
64874  173  64587  11692  11995  62488
64875  181  64589  13435  8841  64143
64878  160  64589  14662  5748  1554
64879  166  64583  13942  4243  1152
64869  161  64574  12845  6217  153
64867  177  64584  13916  10645  64654
64876  174  64580  16946  17309  63042
64877  160  64582  18023  23353  62929
64916  162  64599  11131  29719  63538
64879  161  64585  1551  32112  60992
64867  165  64580  111  32760  62019
64877  173  64576  1550  30119  59890
64874  174  64575  63395  29689  59380
64885  188  64588  57821  24510  61815
64889  172  64581  53042  16961  63574
64862  167  64579  52314  10942  61680
64870  162  64582  53694  9620  61790
64997  193  64636  58437  12228  139
64876  179  64607  57196  8355  5875
64875  173  64599  55309  3608  5069
64888  171  64588  52768  2566  2147
64880  169  64584  51520  4260  557
64883  143  64582  53371  9193  1217
64925  129  64598  58961  12871  3931
64863  177  64576  63947  16696  4563
64914  154  64587  62605  20570  1886
64882  154  64594  55665  24580  64063
64840  128  64579  59648  22987  65391
64866  162  64571  65180  25987  61196
64878  159  64584  4568  32493  61526
64872  172  64567  4912  31365  63616
64881  180  64577  2491  25824  63883
64885  170  64590  2376  20890  64548
64873  170  64578  6686  20119  63101
64879  171  64575  13034  19135  61292
64870  160  64577  18431  17990  62165
64886  175  64578  22896  15897  687
64849  163  64580  24197  12517  1966
64884  178  64576  19717  9452  1062
64894  194  64586  16686  8873  63486
64883  176  64593  17744  11322  61845
64866  182  64578  18778  17981  62755
64860  180  64575  15914  26792  65380
64878  170  64592  9922  32760  61625
64878  170  64572  667  32760  60888
64872  168  64575  64634  27985  59764
64886  168  64574  63556  26585  55618
64879  163  64585  60326  27864  58726
64855  172  64569  56222  23774  61598
64886  178  64578  51290  17890  62890
64960  189  64562  53178  14249  61353
64886  158  64575  52316  11640  59491
64872  185  64584  56210  11540  63090
64896  178  64584  57915  8544  3651
64879  179  64580  56845  4915  7832
64865  159  64582  55421  3620  5714
64872  163  64575  56448  5292  5344
64867  173  64573  55337  6953  3097
64885  176  64590  58345  8445  3670
64866  180  64587  60288  10903  2862
64886  165  64604  57588  17940  65496
64880  173  64585  51506  24063  59572
64881  142  64578  58689  23679  56906
64895  179  64585  2964  32760  54598
64868  160  64591  10049  32760  60878
64925  135  64586  5076  32760  64394
64888  200  64591  2064  32411  479
64886  170  64585  5033  25140  1767
64888  155  64580  9864  19662  1249
64876  173  64577  13091  15880  62222
64874  186  64570  15796  11847  60109
64886  155  64576  18804  7368  63114
