gx     gy    gz     ax    ay    az
64872  177  64581  32760  4049  57513
64883  170  64585  31462  3258  56815
64879  162  64585  22203  3120  59733
64874  170  64577  14842  2306  62055
64877  166  64581  9521  1712  64072
64877  169  64581  5797  1182  65237
64872  182  64595  3109  65521  740
64869  167  64586  2143  65171  894
64880  177  64584  2817  63783  90
64886  165  64581  3433  64306  64748
64865  171  64583  4461  65182  65021
64873  171  64579  5040  173  65514
64882  173  64583  6290  65373  65482
64871  156  64583  9014  65494  64048
64909  161  64574  15338  1099  59986
64890  181  64578  23037  1441  57735
64882  171  64591  28610  604  59356
64875  156  64580  32760  65342  57010
64881  167  64573  32760  65044  50110
64870  171  64588  32760  64426  47661
64875  167  64589  32760  63152  50009
64883  160  64590  32760  62768  55507
64879  172  64584  32760  63220  62213
64885  175  64581  28383  64846  842
64901  174  64585  21486  57  1430
64869  176  64583  14843  754  63969
64890  177  64585  7773  1131  60780
64863  167  64579  1761  1260  60648
64871  165  64592  63134  750  62833
64881  177  64585  60091  65406  64906
64874  169  64595  59902  64235  1359
64861  175  64578  60660  64129  3376
64886  173  64584  61826  64819  5385
64890  175  64586  62715  900  4491
64865  191  64589  64142  1437  2398
64881  171  64586  64684  697  70
64879  178  64579  64733  272  64809
64874  164  64585  64808  649  65237
64862  174  64584  65283  1600  64929
64870  163  64585  370  683  63927
64877  162  64590  2448  65298  62184
64870  184  64579  4322  64520  63210
64860  187  64582  7651  64526  63029
64877  178  64566  12486  64752  60954
64881  172  64568  18774  65299  59211
64876  152  64589  23572  649  61001
64881  174  64580  26015  90  64280
64870  169  64589  28511  214  206
64887  166  64591  30537  64589  3270
64887  168  64582  31877  62739  4402
64886  164  64569  32760  65169  61565
64873  174  64581  32760  1230  54064
64871  177  64575  32760  2151  54710
64862  152  64584  29202  1266  58153
64877  168  64585  24482  65065  60711
64889  172  64578  19993  55  62884
64887  173  64579  15178  1220  64558
64871  164  64576  9596  1815  666
64880  173  64574  5166  1783  334
64877  169  64587  2396  972  64952
64877  155  64574  849  403  65265
64884  168  64584  134  535  224
64856  177  64577  869  622  21
64856  167  64578  2223  543  65491
64879  172  64579  4660  486  65355
64888  183  64570  9617  275  65173
64881  170  64585  16360  65122  63758
64867  169  64582  24051  64822  62021
64871  177  64569  32656  65318  61416
64875  162  64573  32760  64526  64230
64860  170  64582  32760  61587  2486
64860  173  64582  32760  59989  64342
64886  178  64571  32760  62650  60754
64867  180  64577  32760  363  62050
64876  169  64573  25975  1740  64403
64871  174  64587  18852  1762  723
64872  166  64583  12524  1091  1928
64877  179  64581  7693  279  64812
64877  170  64577  4493  64930  63074
64883  165  64582  2889  63905  61626
64885  179  64590  1943  62860  60532
64874  162  64586  291  63107  62081
64869  179  64585  64510  64215  65159
64869  166  64580  64008  65488  2067
64892  165  64581  64000  578  3123
64883  158  64587  63922  834  3496
64867  170  64577  64205  960  2737
64876  163  64582  64484  722  2028
64881  160  64570  296  978  65452
64873  168  64583  1460  893  63857
64883  165  64569  2090  988  63662
64860  175  64570  2876  712  63182
64861  159  64574  3980  232  62427
64886  169  64575  5613  64240  62177
64880  169  64569  10156  63540  61673
64891  168  64588  16694  63617  62328
64886  166  64564  23458  63371  63686
64871  182  64581  28415  63311  1385
64888  170  64581  31672  63812  4473
64875  170  64580  32757  64481  7789
64876  174  64582  32760  63881  646
64877  161  64569  32760  151  56111
64873  159  64579  31942  64149  51629
64857  179  64580  25164  63402  57014
64854  174  64581  18190  64306  61934
64873  173  64583  12730  64484  4
64882  168  64576  8937  65270  1238
64885  169  64574  6961  335  692
64868  161  64586  6699  196  352
64873  167  64585  6941  270  1292
64877  182  64572  7289  15  1648
64874  172  64578  8325  396  1189
64889  175  64587  9330  660  65268
64874  171  64588  9784  647  63698
64868  168  64579  9938  97  62439
64873  184  64595  11474  65254  62340
64886  177  64574  16338  65010  62217
64882  162  64577  23679  64724  62199
64866  169  64591  32289  64143  58647
64876  186  64578  32760  63175  54210
64866  159  64597  32760  61008  52766
64885  163  64585  32760  60424  55121
64878  177  64583  32760  61719  57528
64871  169  64595  32760  63502  61615
64877  164  64590  29944  65108  458
64870  166  64580  21987  411  3177
64867  179  64585  15070  65430  2808
64873  172  64580  9181  64824  65490
64875  172  64585  5272  64826  61737
64877  169  64568  1994  139  59227
64866  163  64581  63499  65070  60726
64867  176  64593  60171  63840  64055
64872  168  64571  58884  63597  3629
64865  174  64585  58742  64823  7865
64875  171  64581  60415  1445  7856
64882  169  64580  63078  1838  2485
64871  155  64587  64980  494  63698
64859  167  64578  139  65256  62813
64874  168  64587  379  4  63807
64889  169  64582  1753  442  64603
64884  172  64579  2306  644  64515
64869  184  64583  2558  65366  64312
64873  168  64580  3046  64611  65249
64878  185  64583  4698  64283  35
64861  173  64581  8984  64869  64657
64880  175  64585  13739  953  62357
64883  178  64583  18161  2344  61747
64862  186  64574  22136  1633  1005
64869  178  64585  26139  64311  7617
64888  180  64575  32085  61271  8147
64862  175  64582  32760  59695  9289
64879  181  64575  32760  63213  3529
64877  167  64575  32760  2781  59081
64880  180  64577  31977  1827  58669
64881  179  64583  25392  25  62542
64880  172  64583  19386  64739  65233
64874  171  64579  14126  64143  267
64880  188  64577  9995  63748  65521
64876  169  64585  6755  63784  65141
64889  161  64577  4976  64774  65504
64861  172  64594  3707  78  747
64875  171  64581  3024  366  1169
64875  176  64581  4379  342  65075
64875  165  64575  5490  128  62566
64885  164  64579  5732  34  62408
64873  160  64587  6240  296  62028
64872  159  64577  8292  864  61803
64887  175  64574  12265  538  60099
64861  158  64573  17342  65172  59799
64897  176  64585  24809  64279  60648
64872  165  64584  32571  61125  61095
64888  169  64574  32760  58642  50590
64862  156  64573  32760  57098  47049
64872  162  64584  32760  57133  54414
64872  173  64582  32760  58372  61360
64881  172  64586  32760  60079  64222
64870  183  64578  30078  62177  1106
64886  159  64594  23357  63261  3240
64872  155  64570  16919  63169  3673
64869  168  64576  11394  62698  1535
64872  171  64582  6960  63903  65197
64870  173  64572  3373  65350  63974
64862  176  64575  65482  380  63199
64882  174  64577  62264  673  64189
64876  155  64584  60219  549  1064
64879  171  64592  59046  837  3489
64867  180  64585  59084  1501  5073
64873  166  64583  61151  1580  4428
64875  173  64574  62449  835  1994
64873  175  64584  63903  282  65063
64871  161  64580  64752  65492  63701
64879  179  64588  79  123  63928
64883  175  64579  1206  413  64156
64885  173  64581  3221  740  63227
64882  176  64578  4530  65275  63104
64877  186  64570  6189  64340  62052
64875  173  64583  10851  64088  60800
64877  162  64588  17916  64283  58727
64883  173  64584  25235  65193  59997
64872  180  64577  30589  64840  62707
64875  163  64579  31564  63452  1532
64874  170  64576  32742  60760  9329
64860  159  64577  32060  57712  13173
64884  158  64589  32760  63562  62425
64868  164  64568  32760  323  57666
64871  163  64574  28078  65277  63638
64880  169  64585  21281  322  1263
64861  182  64582  14670  476  1377
64870  156  64591  10427  1397  328
64863  178  64577  7622  1357  85
64861  161  64562  5765  2  65423
64875  179  64572  4251  64503  523
64885  166  64585  3397  65076  454
64868  173  64584  3677  486  380
64880  180  64576  4355  492  1020
64871  179  64578  5999  116  865
64873  176  64590  7349  64984  485
64864  179  64571  8366  64841  64182
64865  167  64586  10159  163  63947
64882  169  64580  16831  728  63001
64860  171  64588  28352  63906  64292
64860  170  64582  32760  62115  60880
64886  171  64582  32760  63100  54513
64889  184  64571  32760  63250  58325
64864  162  64564  32760  60289  59752
64880  166  64567  32760  60228  56916
64869  177  64580  32760  61205  56967
64884  167  64583  32248  61932  62461
64880  167  64587  23258  61756  1657
64865  166  64582  15465  61935  3352
64876  170  64584  8405  61360  1548
64880  169  64580  3228  64387  63245
64879  159  64582  65146  1553  61476
64883  184  64586  62421  1505  62185
64867  172  64566  61541  1204  63970
64889  161  64575  62352  1799  939
64874  168  64585  63312  1876  3694
64887  154  64570  63655  1212  4905
64887  172  64580  63502  1394  3877
64872  154  64582  63652  2037  1594
64868  153  64577  64399  2115  352
64885  164  64593  1088  1766  64522
64885  169  64590  3719  1733  62860
64878  176  64587  5045  1488  62651
64876  180  64588  4771  321  62343
64877  170  64576  5287  83  61814
64874  177  64579  6818  65240  62183
64868  172  64580  9190  64786  63532
64891  175  64581  13411  65322  64039
64870  176  64580  17063  578  63130
64876  174  64577  21185  65429  65416
64869  163  64581  24400  63805  5601
64873  175  64576  27521  63102  9558
64871  176  64584  28959  60668  15254
64874  170  64569  29599  58414  8397
64874  166  64580  32760  59570  59066
64879  169  64573  32633  59620  53897
64868  174  64584  25790  61423  60473
64878  158  64584  18311  63362  63613
64876  181  64587  13651  64055  63791
64867  177  64576  9866  64226  63584
64868  184  64566  7108  64539  64536
64880  166  64583  5598  65090  60
64876  162  64581  4428  64972  901
64881  173  64576  4245  64796  355
64881  179  64588  4903  65341  64924
64879  161  64581  6597  254  64465
64879  160  64588  8772  32  65135
64876  171  64578  12321  64384  63952
64877  171  64570  18577  63991  63137
64878  166  64580  25617  63433  58783
64896  172  64582  31593  62360  59767
64888  164  64575  32760  59831  63239
64874  165  64573  32760  56788  61905
64886  171  64582  32760  57474  54381
64870  170  64581  32760  58157  55541
64874  171  64575  32760  59719  63671
64874  168  64577  27492  62241  2831
64876  168  64570  19555  65500  3737
64880  167  64587  11617  1277  3998
64878  175  64586  3568  1268  1869
64875  168  64578  64698  121  63901
64872  156  64589  61683  149  62828
64862  178  64567  59795  394  63867
64867  177  64584  58695  447  1034
64873  162  64579  58537  65261  3264
64870  164  64577  60232  36  3998
64863  176  64572  62166  1169  2727
64864  175  64572  64023  587  1270
64881  172  64568  644  65111  64552
64871  173  64579  3179  72  64004
64883  175  64575  5356  863  63447
64874  180  64574  5956  1230  62640
64877  177  64574  5217  1120  62914
64868  177  64574  4639  1375  63722
64872  169  64575  5326  1423  62719
64864  177  64575  5824  1392  61527
64876  177  64562  8225  1456  61944
64869  170  64586  13160  2067  62025
64875  171  64575  20501  2456  62603
64878  170  64585  25702  1271  1229
64866  163  64579  27615  1020  10916
64892  169  64591  28621  63696  21698
64879  168  64593  30783  64526  8560
64884  181  64571  32760  4183  52402
64871  175  64579  32760  3757  52371
64879  162  64572  25886  2797  62892
64882  175  64564  23787  1983  62957
64877  190  64578  21464  955  61088
64876  173  64589  17437  267  61802
64874  170  64571  12877  37  63173
64876  177  64566  8067  65197  65230
64883  176  64571  4238  64823  320
64889  177  64582  3178  64266  65188
64865  164  64577  2359  64535  298
64873  181  64576  1994  65015  333
64867  168  64579  2753  64696  65176
64871  160  64577  4908  65073  64702
64866  172  64574  7617  64873  64291
64873  154  64579  12617  64730  62921
64864  158  64566  20541  64282  58353
64872  179  64569  27999  64299  59550
64886  173  64568  32760  61067  63115
64888  162  64575  32760  58758  59999
64866  173  64577  32760  59337  54867
64888  159  64586  32760  60998  56354
64873  165  64586  32760  61655  62094
64871  178  64581  32588  62606  980
64869  168  64592  27361  63914  1102
64892  179  64570  22294  65171  64681
64872  175  64571  16277  546  64180
64875  164  64584  9045  984  63153
64862  177  64564  1912  351  63820
64873  167  64574  62531  65501  65030
64893  164  64579  61354  65024  65472
64886  185  64575  61078  65197  198
64863  175  64575  60312  202  3086
64861  175  64576  59934  643  5291
64877  180  64568  61159  451  4075
64874  174  64576  62861  65308  1201
64866  157  64570  64515  65405  64106
64881  172  64580  319  65460  62892
64870  179  64569  1179  65444  63066
64889  166  64578  1806  65381  63275
64872  177  64572  1541  65099  63666
64886  154  64587  1428  65354  64782
64879  162  64573  2583  64977  65240
64885  167  64584  6895  64243  64319
64887  165  64570  12695  63494  63326
64880  173  64579  17324  64283  63423
64872  166  64571  20928  65158  64337
64879  168  64590  23433  64058  4736
64872  166  64570  25303  62310  12788
64880  160  64581  29049  60381  20251
64886  160  64566  30162  57803  24739
64855  172  64577  32760  62511  1412
64880  179  64575  32760  633  53523
64883  155  64583  26627  63778  64434
64865  193  64578  17165  63964  3361
64860  166  64582  13461  63873  1792
64877  171  64575  11876  63896  63980
64874  170  64563  9695  63953  62821
64884  172  64574  6172  64468  65168
64884  168  64575  3640  64805  545
64881  174  64577  3442  65211  64971
64877  172  64569  3783  65146  64263
64872  167  64575  4423  86  64228
64877  182  64577  5236  399  63962
64878  170  64571  6708  188  64637
64885  175  64572  9277  65136  64139
64887  187  64573  14181  64359  62357
64891  168  64578  20482  62959  60370
64857  166  64575  26402  60372  61941
64883  163  64575  32760  58025  752
64889  172  64585  32760  56547  1652
64885  172  64578  32760  56664  63593
64864  164  64568  32760  58841  59459
64873  172  64581  32760  60538  57406
64876  166  64590  32760  60863  59221
64879  172  64566  32760  61510  62017
64878  161  64571  22788  64075  64019
64861  159  64573  13252  316  64887
64872  161  64578  4516  213  64722
64883  171  64580  65357  2  62812
64860  176  64579  62219  183  61053
64861  177  64586  60216  598  62999
64871  178  64579  57438  773  3024
64869  167  64577  57415  684  6682
64874  172  64568  60599  1126  5538
64886  167  64566  63969  1280  593
64871  190  64582  528  247  63146
64871  182  64582  1038  64967  62643
64873  166  64571  1845  65192  63909
64869  169  64582  2449  65526  64513
64880  177  64581  2122  65420  716
64882  170  64585  877  65009  1072
64866  171  64573  949  64472  65348
64873  170  64575  1963  63619  64740
64879  179  64577  4540  63783  64628
64869  165  64573  8492  64295  64257
64892  173  64577  13658  65052  62389
64889  178  64575  19043  180  60796
64881  173  64568  22947  782  63068
64867  172  64572  24224  64986  6753
64864  178  64581  26414  61999  16893
64873  168  64583  31186  59607  20995
64885  170  64575  32760  62907  65161
64884  168  64574  32760  727  48006
64873  167  64573  32737  2502  56872
64881  169  64590  23193  1866  64755
64885  165  64589  16801  187  1284
64874  173  64584  13660  63933  70
64881  177  64570  10604  64186  65366
64877  158  64576  6824  65097  64849
64875  169  64574  4534  405  65094
64872  177  64577  3416  274  65490
64868  169  64568  4342  65436  64921
64877  172  64579  6215  65281  63141
64876  160  64577  7631  65043  62160
64876  164  64577  9614  65346  62369
64880  162  64578  14944  64891  63934
64874  163  64574  23968  64001  64235
64872  166  64587  32760  62455  59231
64881  169  64570  32760  63262  59464
64873  169  64581  32760  62907  872
64873  175  64587  32760  62305  970
64870  165  64569  32760  61933  2041
64871  169  64572  32495  62924  2126
64873  169  64577  26244  63222  64987
64877  165  64580  18998  64062  64565
64876  179  64582  12207  64144  65028
64884  169  64582  7422  63895  63804
64875  177  64585  3534  64251  62478
64883  166  64583  403  64838  61161
64882  165  64576  62965  65263  62587
64895  174  64585  60420  65235  410
64893  175  64584  59540  65006  5061
64872  173  64570  60001  65010  6566
64880  174  64579  61684  628  4435
64879  169  64580  62914  781  2074
64888  173  64577  63181  705  65359
64876  167  64579  64285  593  63737
64875  168  64576  473  602  62157
64890  169  64575  1599  472  62334
64866  171  64564  2454  34  63156
64871  177  64580  4689  64517  63651
64879  172  64581  9637  64539  62306
64880  157  64581  15304  64153  61891
64875  161  64576  19076  64090  62184
64884  169  64569  21457  65343  62238
64877  165  64566  23376  666  663
64880  163  64570  24506  64669  11697
64886  162  64584  26772  58925  21907
64873  163  64577  29782  63091  14257
64891  162  64571  32750  64537  61559
64878  164  64572  32760  62937  55827
64872  163  64586  28663  62556  62411
64892  170  64581  26981  64086  60719
64870  173  64579  22512  65032  60513
64871  175  64578  18360  571  60725
64890  160  64565  12455  65260  62876
64873  173  64586  7565  64479  64930
64876  172  64581  4813  64719  65313
64876  161  64560  4170  297  64591
64876  176  64581  4619  742  64016
64874  164  64566  4473  1154  64175
64880  190  64577  3964  894  64394
64869  175  64574  4993  268  64661
64878  161  64578  8096  65300  63842
64874  172  64569  14627  65067  61048
64880  166  64575  22818  64924  59815
64879  167  64568  29312  63488  63454
64876  162  64557  32760  64308  65158
64876  173  64569  32760  64960  61513
64878  171  64578  32760  391  61990
64874  165  64572  32760  64913  63235
64869  167  64571  32760  64471  63055
64878  162  64580  32760  63422  65103
64866  183  64572  25722  63399  1286
64861  169  64587  19324  64968  36
64874  177  64571  10514  64156  109
64870  172  64586  2514  63119  833
64890  176  64580  63936  63439  65180
64890  176  64578  62273  64746  62840
64887  167  64582  61311  65500  62891
64870  165  64581  60582  278  65086
64872  171  64572  60425  20  2910
64897  159  64577  61503  772  3864
64877  172  64586  62878  560  3306
64867  163  64581  64088  691  1018
64857  165  64576  65002  978  64093
64869  176  64583  65202  994  63158
64869  163  64589  65454  957  62943
64874  177  64574  986  709  63099
64879  161  64589  2234  32  62567
64881  174  64577  3879  65045  63017
64883  157  64577  5717  65040  63607
64871  180  64576  10228  65039  63743
64876  166  64572  14686  64998  62071
64864  182  64573  16881  149  62642
64871  182  64572  18887  65144  1786
64867  168  64576  24335  63917  7860
64857  176  64584  30604  62205  17651
64891  181  64577  32760  61728  17898
64874  175  64578  32760  63921  55312
64877  169  64584  32760  62547  50862
64882  168  64582  29073  64406  62057
64886  170  64577  24338  1429  59455
64883  179  64575  23307  1865  56181
64863  175  64583  18999  2381  57696
64863  181  64580  12770  1936  62202
64880  166  64579  7124  1002  64984
64878  166  64580  4034  59  219
64885  175  64584  3650  65482  64870
64872  163  64583  4082  28  63932
64881  156  64587  4677  138  64274
64876  167  64582  5651  185  65169
64871  174  64581  8866  617  63972
64865  177  64587  15719  693  59771
64866  171  64578  23217  65518  58459
64868  173  64575  30147  64342  60118
64894  176  64576  32760  62678  61709
64869  175  64578  32760  60483  61608
64879  165  64592  32760  59056  62001
64869  172  64586  32760  61033  609
64883  168  64582  31613  64100  5551
64876  168  64580  25702  1232  3229
64887  167  64583  20026  1202  987
64878  167  64595  14014  584  65139
64869  165  64579  9377  210  64843
64872  167  64586  5835  10  64146
64875  179  64580  3278  37  62441
64888  177  64584  275  46  64077
64874  171  64572  63315  632  331
64877  173  64578  61319  648  2279
64886  164  64582  60606  289  3405
64876  173  64583  61562  699  3518
64876  169  64586  62193  1235  2033
64861  174  64578  62802  1368  919
64881  175  64584  63252  1070  64829
64871  167  64587  63879  839  64517
64881  165  64587  65213  473  63036
64885  167  64578  1623  65486  62750
64865  166  64575  3555  65039  63316
64860  182  64574  7115  64408  64309
64878  159  64579  12420  63192  63363
64886  178  64578  19130  62735  63706
64878  180  64583  22509  63278  63496
64870  161  64586  25825  64551  1438
64886  166  64588  28007  62900  11498
64886  171  64587  30769  57917  22579
64878  161  64576  32706  59509  11296
64873  179  64580  32760  63815  58917
64878  172  64563  32760  65146  56354
64870  163  64573  28474  985  64097
64882  183  64586  22068  1740  64650
64883  165  64594  16805  1898  64757
64862  163  64583  11640  1708  64607
64869  156  64576  7409  1055  64679
64879  156  64581  3633  322  64784
64878  170  64588  1469  65324  302
64884  164  64586  708  65188  65464
64872  157  64569  976  65282  776
64877  174  64579  2296  65251  2282
64874  169  64584  4785  65385  2358
64861  177  64594  8728  187  1907
64876  165  64591  13851  65418  65260
64874  167  64580  18613  63824  63327
64880  174  64583  21988  61559  65288
64864  169  64573  30153  60117  370
64872  175  64575  32760  60243  63439
64879  176  64575  32760  60507  61169
64872  173  64570  32760  61043  58259
64884  175  64571  32760  61527  56309
64869  178  64570  32760  61679  59890
64882  172  64592  32760  62370  64617
64876  182  64580  24757  64024  2229
64867  169  64573  16640  76  3154
64865  175  64577  8729  331  2786
64881  164  64580  2925  64499  286
64871  177  64580  64890  63280  63386
64881  166  64595  63179  63446  61486
64874  156  64585  62441  64051  62123
64876  163  64570  61726  64896  64970
64873  176  64576  61663  65435  2500
64889  173  64571  62056  65350  3733
64868  160  64585  63305  707  2881
64890  168  64579  64320  1126  2055
64859  164  64577  65122  1232  432
64883  187  64582  289  896  64987
64886  176  64575  645  384  64777
64869  163  64582  970  65454  64867
64879  170  64573  1435  64920  65207
64870  165  64584  2545  64201  64140
64877  175  64579  4720  63903  63945
64883  165  64575  8972  63792  62766
64873  173  64593  17992  65361  60332
64877  166  64569  24189  287  58337
64878  174  64572  28891  54  61255
64876  160  64576  29699  23  4118
64880  168  64583  32613  60470  18243
64870  170  64582  32760  57386  10619
64873  179  64580  32760  62240  51457
64880  180  64575  32760  63491  49121
64875  182  64583  27669  64980  60571
64872  180  64585  20393  65382  64835
64878  178  64575  14326  65241  65160
64870  174  64585  8959  64479  64206
64879  172  64581  5141  63647  63866
64874  167  64585  2297  63554  64509
64876  173  64575  1799  64058  65191
64882  174  64590  3024  64913  63992
64881  171  64575  4088  238  62837
64872  162  64588  4595  646  63805
64891  174  64583  5265  488  63946
64872  183  64574  7935  65522  63289
64875  163  64576  13751  64978  61855
64882  163  64572  20122  64995  61710
64889  173  64589  26743  63784  60551
64880  161  64577  32760  62942  59922
64863  175  64578  32760  63409  61645
64885  173  64575  32760  64069  64277
64876  156  64572  32760  63450  60369
64887  166  64580  32760  62659  59401
64880  180  64577  32760  61770  64412
64874  170  64587  29042  62143  3296
64889  163  64590  20595  63432  3266
64892  178  64592  13442  64167  1987
64888  182  64577  8196  64051  59
64872  171  64578  2811  63893  63749
64881  162  64570  64412  63862  61611
64889  155  64580  60998  64437  63251
64876  174  64566  58014  65271  1343
64865  171  64575  56119  65124  6171
64888  160  64575  57347  296  8092
64878  159  64580  61399  2245  3871
64875  155  64583  64262  1553  64092
64877  157  64584  139  618  62217
64882  168  64589  491  211  62501
64874  165  64580  809  687  63787
64873  167  64578  1256  1121  64244
64872  167  64589  1369  614  64646
64886  171  64569  1672  146  34
64887  173  64580  2063  65463  65134
64886  181  64596  3984  65526  63764
64874  174  64578  7642  217  63740
64877  185  64587  12538  717  64079
64869  162  64576  18382  604  62892
64880  170  64573  26424  1261  64101
64870  165  64571  30459  65526  3010
64882  193  64571  32760  61614  14278
64870  175  64584  32760  60415  16812
64882  164  64582  32760  63451  57746
64878  176  64570  32760  335  46244
64879  182  64583  32760  1869  54454
64875  168  64564  24265  1747  59871
64884  167  64587  16552  1307  61846
64885  169  64567  10886  1192  63209
64879  164  64571  6435  500  64078
64900  162  64570  3150  180  566
64876  178  64572  1135  65079  1030
64873  167  64571  1378  64956  623
64876  180  64584  1461  65487  65000
64878  179  64579  423  735  611
64878  182  64579  358  839  1825
64866  167  64587  2653  101  1825
64891  188  64575  8713  65017  65430
64877  163  64585  18194  64529  90
64864  164  64575  29499  63401  62138
64862  166  64578  32760  65416  59960
64873  161  64590  32760  62559  62072
64871  160  64580  32760  58215  64385
64892  163  64578  32760  57155  59989
64886  171  64573  32760  61224  57788
64873  181  64578  32760  64591  61231
64865  174  64591  23426  1248  65526
64870  173  64581  14080  1455  3052
64873  170  64574  6912  1349  3074
64867  183  64575  5209  64399  64956
64872  169  64568  3110  63368  59458
64866  173  64578  64779  64053  57938
64878  171  64579  60922  64756  62193
64873  172  64570  57870  65073  963
64876  183  64583  58243  65454  5037
64872  173  64582  59974  65089  6306
64879  168  64572  62288  64700  4420
64874  172  64583  64412  237  2164
64881  169  64578  537  889  570
64887  174  64585  641  1208  234
64864  175  64582  401  1073  572
64878  175  64581  1218  945  65243
64882  169  64581  3067  976  63127
64880  156  64575  3962  1011  62448
64877  176  64583  5106  1262  63468
64873  176  64579  8428  593  63511
64872  182  64587  17933  615  60959
64877  173  64606  25825  1129  57915
64875  165  64587  29445  1006  58935
64873  167  64590  30761  65264  390
64863  163  64582  30830  63016  16858
64881  168  64576  30860  60469  25333
64877  161  64580  32760  65200  2560
64872  152  64579  32760  50  50533
64898  171  64586  32760  63322  54810
64879  165  64589  24920  63850  61184
64862  170  64584  18316  64903  62017
64883  170  64589  12230  546  63501
64879  166  64581  7665  1204  64333
64877  163  64585  3713  875  64138
64872  171  64570  2466  411  64424
64861  167  64580  2080  217  64200
64884  171  64585  1658  527  64673
64885  180  64583  1212  717  65097
64878  180  64583  1025  720  507
64878  163  64588  1960  599  65517
64889  184  64587  5553  1059  64328
64881  178  64568  11541  1562  63243
64888  167  64572  21566  2219  64237
64884  172  64586  32760  65322  61808
64888  172  64578  32760  62163  60382
64881  164  64591  32760  59853  59686
64879  176  64585  32760  59114  58771
64870  168  64578  32760  60555  57318
64884  175  64586  32760  62708  57388
64893  176  64584  32760  63953  62065
64874  182  64583  23325  63248  65400
64873  187  64585  13428  61875  1922
64877  167  64565  8789  61542  671
64884  185  64594  5932  63014  62885
64882  179  64583  1259  65300  62281
64876  181  64579  60849  1273  2629
64871  165  64581  55620  641  8247
64875  172  64577  55828  63818  7920
64872  163  64575  60253  64025  1976
64877  172  64579  63269  64689  62313
64876  171  64581  63503  585  61541
64879  162  64580  63611  1511  63231
64861  177  64578  62996  1506  208
64880  177  64583  63341  941  1418
64871  173  64581  64266  147  2450
64878  172  64571  13  65357  1732
64878  160  64586  1165  120  65505
64872  173  64578  3040  657  63985
64873  167  64586  5524  1053  63987
64865  160  64586  9256  685  64362
64874  179  64580  14082  853  62547
64876  171  64589  21452  2252  60242
64865  166  64587  26615  912  60894
64870  171  64586  28610  64636  3105
64870  176  64584  31280  61165  18508
64876  175  64578  32760  61571  15698
64877  167  64580  32760  56  49901
64878  161  64573  32760  373  44497
64872  176  64578  32760  809  60037
64869  157  64582  24708  1385  63263
64871  163  64583  19835  477  62620
64861  184  64574  15153  64755  63103
64884  175  64583  9534  63939  64180
64869  161  64574  4904  64374  65359
64873  166  64580  916  65512  577
64874  183  64565  64272  747  1637
64884  173  64563  62863  828  2978
64875  168  64580  63361  788  4148
64872  164  64580  675  129  2623
64877  185  64583  4699  65222  295
64878  169  64583  9337  137  63541
64866  175  64582  13638  65312  63652
64880  166  64587  18792  64319  63914
64895  165  64587  26187  62181  64274
64874  165  64577  32749  61448  64828
64864  165  64581  32760  60737  6496
64874  175  64580  32760  58916  6380
64878  183  64580  32760  59515  63181
64887  176  64581  32760  62201  57353
64883  165  64588  32760  64972  61800
64872  166  64584  32753  1426  1954
64879  173  64583  24632  2004  5478
64857  182  64584  16936  1095  6816
64869  170  64581  11337  64909  4022
64861  157  64589  5855  64205  65002
64875  175  64575  917  63699  61156
64896  172  64590  61952  63878  60057
64869  175  64580  58268  64507  64549
64862  163  64580  55819  65495  4170
64871  162  64573  56968  1378  6292
64866  164  64576  59968  2210  3253
64858  160  64586  62559  903  64226
64867  163  64585  64762  65528  62441
64875  158  64578  257  131  63319
64872  163  64585  1095  1016  63563
64874  168  64568  1296  1323  63531
64883  170  64580  1110  798  62700
64882  170  64583  1167  228  63937
64879  170  64581  2274  65159  65129
64892  188  64581  7252  64536  64840
64869  165  64573  14874  65523  62545
64881  175  64590  20484  1032  62086
64864  166  64591  23905  379  604
64877  174  64572  25474  62547  4599
64881  190  64578  26688  61876  12827
64873  174  64582  31135  60607  28009
64870  179  64589  32760  3282  8749
64875  172  64593  32760  5142  46173
64887  178  64589  32760  64385  57263
64869  167  64586  28935  61057  3857
64870  168  64567  22997  61877  64485
64889  175  64573  16149  63307  63899
64864  164  64580  9150  165  322
64870  171  64581  3530  1056  599
64879  172  64578  1271  1675  615
64878  174  64578  421  1952  647
64863  159  64584  582  1661  488
64877  172  64581  872  101  988
64882  162  64585  1558  65170  1210
64863  172  64587  2325  64816  952
64889  171  64573  4547  64939  443
64874  176  64593  9113  65255  65169
64869  179  64583  17878  231  63989
64886  178  64573  30140  64002  61407
64875  173  64574  32760  63287  62360
64863  164  64580  32760  62832  62957
64889  181  64583  32760  62287  63135
64872  170  64570  32760  62778  59017
64879  171  64575  32760  62002  57268
64880  174  64576  32760  62301  58284
64871  174  64571  29501  62977  61796
64869  162  64582  18286  63666  404
64881  182  64588  7394  63275  2110
64865  175  64585  64425  63319  1132
64872  169  64581  58951  64486  79
64888  178  64576  56316  340  64721
64880  172  64584  54279  299  631
64880  168  64583  54514  560  3278
64877  170  64584  57526  657  3347
64885  173  64570  61667  94  1804
64892  179  64587  65252  65015  64530
64869  171  64590  1649  64592  63361
64862  166  64571  2402  64963  64425
64873  162  64570  1891  65458  65442
64879  179  64574  1619  268  205
64884  158  64591  1334  64989  65024
64887  175  64592  888  64385  65005
64889  164  64582  700  65090  65103
